Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night,Cluster_KMeans,Cluster_Agglomerative,Cluster_DBSCAN,PCA1,PCA2
S1120,Liam,Davis,student120@university.com,Female,24,Mathematics,71.31,78.82,59.32,83.83,56.91,20.9,69.9,66.93350000000001,D,6.5,Yes,No,,Medium,2,8.6,2,2,-1,-0.8965158269153871,0.058918424464030554
S1121,Ahmed,Johnson,student121@university.com,Male,20,Mathematics,56.55,92.18,57.92,73.57,69.29,14.0,79.26,70.74950000000001,C,20.7,Yes,No,,Low,8,4.7,3,2,-1,-0.19394613253917256,0.9298366827236954
S1122,Sara,Brown,student122@university.com,Male,21,Engineering,84.95,86.55,58.31,95.78,57.94,35.3,88.58,76.06,C,29.5,Yes,No,PhD,Medium,8,5.8,3,1,-1,0.8318735443926505,1.4437721784606894
S1123,Omar,Davis,student123@university.com,Male,19,Engineering,72.81,77.81,88.68,69.59,55.32,4.8,56.38,66.96600000000001,D,17.1,No,Yes,Master's,Medium,9,7.2,0,0,-1,-0.9200684879695088,1.634407178646234
S1124,Ahmed,Brown,student124@university.com,Male,21,Business,76.56,98.94,89.9,61.75,82.41,58.3,98.49,87.2815,B,15.3,Yes,No,,High,4,6.0,1,1,-1,2.963673895500191,0.9033351901164237
S1125,Liam,Jones,student125@university.com,Female,24,Mathematics,57.32,81.14,59.78,83.07,98.38,17.6,61.97,68.8855,D,28.7,No,Yes,Bachelor's,Low,3,6.4,0,0,-1,-0.5111498767887205,0.16237870789927167
S1126,Sara,Davis,student126@university.com,Male,21,Engineering,56.99,98.53,75.56,78.66,83.91,37.7,72.39,77.4615,C,11.0,No,Yes,Master's,Low,10,8.0,1,0,-1,1.1260063474679534,0.07008023834679976
S1127,Ali,Davis,student127@university.com,Male,20,Engineering,79.17,43.44,48.34,66.76,99.24,26.9,51.14,55.226,F,11.0,No,No,PhD,Medium,6,9.0,2,3,-1,-3.1381954179381997,-1.6198023598694322
S1128,Maria,Brown,student128@university.com,Male,18,Business,99.25,48.34,68.13,67.18,71.72,63.0,77.52,67.93849999999999,D,27.6,Yes,No,High School,Medium,1,6.3,2,0,-1,-0.7475923957207247,0.4014022214213904
S1129,Maria,Jones,student129@university.com,Male,20,Mathematics,54.81,67.09,99.93,69.91,94.89,85.0,69.09,79.9985,C,21.2,Yes,No,,Medium,6,5.9,0,1,-1,1.6526916906376008,-0.7278488780301355
S1130,Maria,Williams,student130@university.com,Male,22,Engineering,64.29,63.09,49.53,64.56,60.25,63.3,62.49,59.467,F,6.3,Yes,Yes,,High,5,6.0,2,3,-1,-2.3696527064066295,-0.8640593943335413
S1131,Ahmed,Johnson,student131@university.com,Female,21,Business,93.47,86.96,96.85,85.51,55.9,54.3,99.28,88.172,B,21.8,No,Yes,PhD,High,1,5.8,1,1,-1,3.1717964383418353,1.6240963402798498
S1132,Ali,Brown,student132@university.com,Female,23,Engineering,53.61,49.64,89.46,82.57,85.13,66.9,71.41,75.47749999999999,C,25.5,Yes,No,Bachelor's,Medium,6,6.4,0,0,-1,0.8342582237964107,-1.0073015578489863
S1133,Ahmed,Davis,student133@university.com,Male,21,CS,93.79,98.57,98.33,72.04,68.57,3.0,70.71,78.39399999999999,C,11.8,Yes,Yes,Bachelor's,High,3,5.7,1,0,-1,1.2545081446971764,2.0677145060996813
S1134,Omar,Johnson,student134@university.com,Male,19,CS,76.21,58.9,50.77,69.89,65.88,12.3,73.16,61.16199999999999,D,14.6,Yes,Yes,Master's,High,8,6.3,2,3,-1,-2.01878106851759,-0.03267513488699742
S1135,Ahmed,Johnson,student135@university.com,Female,24,Engineering,70.41,65.74,52.81,68.25,83.56,9.5,55.81,58.875,F,9.9,No,No,Master's,High,3,8.7,2,0,-1,-2.458122803877011,-0.4969508082334822
S1136,Ali,Johnson,student136@university.com,Male,23,Mathematics,65.48,56.48,41.01,64.17,66.67,9.8,69.65,56.402,F,20.8,No,No,Bachelor's,Low,3,5.4,2,3,-1,-2.9485324094712957,0.06464232512908272
S1137,Ali,Williams,student137@university.com,Female,20,CS,64.86,74.76,83.48,54.28,78.63,26.0,66.82,69.43499999999999,D,21.6,Yes,No,High School,High,7,7.3,0,0,-1,-0.458609547431571,0.9467792062408762
S1138,Omar,Smith,student138@university.com,Female,19,Business,65.29,43.52,78.65,63.41,64.97,53.2,73.26,66.83699999999999,D,6.7,Yes,No,Bachelor's,Medium,1,6.4,2,2,-1,-0.874971565593657,-1.1880165550536301
S1139,Ali,Brown,student139@university.com,Male,21,Engineering,94.24,48.98,50.68,66.06,89.19,11.5,92.83,67.269,D,21.9,Yes,Yes,High School,Low,10,7.7,3,2,-1,-0.8369362983677727,-0.2464218609927016
S1140,Liam,Smith,student140@university.com,Female,20,Business,86.19,84.75,87.47,77.38,65.62,93.5,59.64,75.31599999999999,C,21.5,No,No,PhD,Medium,10,6.4,0,1,-1,0.6447279023803587,0.9906760922033248
S1141,Ali,Smith,student141@university.com,Male,20,CS,83.49,51.19,57.95,88.69,76.75,85.39999999999999,80.39,71.5315,C,5.9,Yes,No,High School,High,8,4.8,3,0,-1,0.035631825091991906,-2.0719182465998474
S1142,Maria,Smith,student142@university.com,Male,22,Mathematics,89.94,54.13,48.1,69.79,51.16,97.2,51.88,56.153,F,18.9,No,Yes,PhD,Medium,4,8.4,2,0,-1,-3.0623077529212215,-0.05085290362832788
S1143,Liam,Johnson,student143@university.com,Female,22,Business,62.86,87.58,65.35,97.24,89.59,4.3,65.84,72.9865,C,20.3,No,No,,Medium,5,7.4,0,0,-1,0.31201921641537317,0.1330375931147076
S1144,Liam,Jones,student144@university.com,Female,18,CS,80.9,45.6,45.46,91.37,81.02,85.1,73.63,66.35650000000001,D,15.8,No,Yes,Bachelor's,High,5,6.6,3,2,-1,-0.9673428588966547,-1.9905827791889097
S1145,Omar,Johnson,student145@university.com,Male,22,CS,73.0,66.25,55.79,99.24,59.61,80.39999999999999,53.71,64.865,D,27.5,No,Yes,Master's,Medium,4,8.2,2,0,-1,-1.300412318288952,-0.006709727119279005
S1146,John,Johnson,student146@university.com,Female,24,CS,89.12,41.38,62.28,93.81,60.77,90.2,77.2,69.5955,D,13.2,No,Yes,,High,1,8.9,3,0,-1,-0.336738371618571,-1.4836946508529405
S1147,John,Davis,student147@university.com,Male,23,Business,65.46,60.81,91.11,80.84,63.12,52.8,65.52,72.633,C,6.7,No,Yes,Master's,High,3,6.0,0,1,-1,0.2556305231125683,-0.6857489046905673
S1148,Ali,Davis,student148@university.com,Female,20,CS,82.16,81.94,87.55,79.92,78.83,78.8,99.64,87.8815,B,21.8,Yes,No,High School,High,8,5.8,1,1,-1,3.128343765119621,0.3282995719241902
S1149,Liam,Smith,student149@university.com,Female,22,Engineering,94.11,45.41,66.57,56.48,77.42,5.1,81.55,64.38799999999999,D,20.1,No,Yes,Bachelor's,Medium,2,7.8,2,3,-1,-1.406778715772929,0.36649367075726397
S1150,John,Johnson,student150@university.com,Male,18,CS,70.11,93.3,83.47,86.12,63.69,7.6,62.21,73.1925,C,29.7,No,No,Bachelor's,Medium,8,6.3,0,0,-1,0.28147094434737757,2.1822700202036254
S1151,John,Smith,student151@university.com,Male,21,Engineering,53.33,94.57,74.12,80.01,84.7,11.9,55.13,70.321,C,10.8,No,Yes,Bachelor's,Medium,4,4.4,0,0,-1,-0.23696716804903417,0.16622380213974788
S1152,Ali,Davis,student152@university.com,Male,23,Mathematics,75.8,46.3,60.45,75.35,94.45,91.5,52.04,62.992,D,14.9,Yes,Yes,,Low,9,5.8,2,3,-1,-1.6428610284865586,-1.9317278706837218
S1153,John,Jones,student153@university.com,Female,22,Engineering,67.3,99.44,83.55,84.66,52.18,6.1,54.54,70.3875,C,16.5,No,No,PhD,Medium,8,8.0,0,0,-1,-0.26515053728325255,1.9433291043833196
S1154,Ahmed,Brown,student154@university.com,Male,20,Mathematics,83.61,57.85,81.01,72.2,70.86,10.0,84.0,72.54599999999999,C,26.5,No,Yes,High School,High,8,7.5,3,0,-1,0.19432455083721767,0.9478977859209412
S1155,Sara,Smith,student155@university.com,Male,21,Mathematics,97.55,45.05,77.15,76.19,79.68,93.0,92.75,77.9165,C,15.4,No,No,,High,4,8.3,1,1,-1,1.2381343047301858,-1.179728185827976
S1156,Omar,Jones,student156@university.com,Female,24,Engineering,74.28,40.3,77.08,69.92,79.32,10.7,57.84,61.622,D,24.3,No,Yes,,Low,2,4.7,2,0,-1,-1.8820337977205313,-0.045611208947064295
S1157,Sara,Brown,student157@university.com,Female,20,Mathematics,73.31,64.51,80.98,85.87,50.98,87.0,70.11,73.283,C,8.9,Yes,Yes,PhD,Low,8,5.2,0,2,-1,0.3438464488648338,-0.549444822176608
S1158,Ali,Williams,student158@university.com,Male,21,Engineering,82.73,77.79,63.07,93.83,60.53,78.89999999999999,67.71,71.8215,C,15.2,No,Yes,Master's,Low,7,5.1,0,0,-1,0.025719764758220444,-0.07009932604999343
S1159,Maria,Smith,student159@university.com,Male,24,Business,55.17,59.93,92.14,92.04,53.09,4.0,82.23,76.0085,C,8.9,No,Yes,Master's,Low,2,8.9,1,1,-1,0.9715428657412544,-0.30300091738336765
S1160,Omar,Smith,student160@university.com,Male,24,Mathematics,62.68,90.2,49.74,89.3,78.45,2.2,59.13,65.054,D,28.7,No,No,Bachelor's,Medium,7,4.8,2,0,-1,-1.2798094966104283,1.060788727008868
S1161,Ali,Williams,student161@university.com,Male,23,Engineering,95.95,83.0,93.03,50.69,82.27,53.4,97.67,83.509,B,9.4,Yes,No,,Medium,1,7.0,1,1,-1,2.2241515639603198,0.7124741510222214
S1162,Liam,Williams,student162@university.com,Female,20,Mathematics,83.5,61.01,60.54,95.59,57.99,99.7,86.43,75.338,C,15.5,Yes,Yes,PhD,High,6,7.2,3,1,-1,0.7406032884730449,-0.9334140144712685
S1163,Maria,Smith,student163@university.com,Female,22,CS,50.67,84.06,47.5,63.74,66.65,87.89999999999999,97.75,74.43,C,7.1,No,No,PhD,Medium,7,7.1,3,2,-1,0.5094744341656188,-1.0476123115869709
S1164,Sara,Williams,student164@university.com,Male,22,Engineering,60.23,96.43,76.0,94.4,66.49,31.0,63.87,74.9845,C,28.0,Yes,No,Master's,Low,2,7.5,0,0,-1,0.646156492921078,1.3977614213032743
S1165,Ali,Johnson,student165@university.com,Male,18,CS,84.14,45.59,62.56,59.85,90.99,38.6,79.39,66.30199999999999,D,20.6,Yes,Yes,PhD,Low,2,6.4,2,3,-1,-1.0234801496336894,-0.6282116578234422
S1166,Liam,Brown,student166@university.com,Male,21,Mathematics,88.22,58.37,88.93,71.98,59.73,38.8,86.61,75.681,C,29.1,No,No,Master's,Low,8,4.4,1,0,-1,0.7761802535686249,1.302476814223549
S1167,Omar,Brown,student167@university.com,Female,18,Mathematics,91.99,67.8,65.85,87.47,77.42,73.4,85.55,76.83000000000001,C,6.1,No,Yes,Master's,Low,2,7.5,1,2,-1,1.0244030030391658,-1.1327053688819124
S1168,Omar,Brown,student168@university.com,Male,19,Business,64.61,69.88,80.11,82.01,89.15,34.1,51.07,68.752,D,9.4,No,No,,Medium,10,5.4,0,0,-1,-0.5034446574304707,-0.8222871210648192
S1169,Emma,Johnson,student169@university.com,Male,22,Engineering,96.55,72.53,58.5,70.8,91.48,14.8,99.91,75.9855,C,14.5,Yes,Yes,High School,High,2,4.4,3,1,-1,0.8287067820298032,0.005854739412911939
S1170,Liam,Williams,student170@university.com,Female,21,CS,77.65,58.04,52.57,83.93,83.33,74.7,96.4,75.426,C,20.5,Yes,No,Bachelor's,High,5,4.8,3,2,-1,0.7643801085811847,-1.2142930307841104
S1171,Ahmed,Jones,student171@university.com,Female,23,Business,84.83,80.04,63.28,77.45,64.98,45.8,55.99,65.02850000000001,D,13.2,Yes,Yes,High School,Medium,4,5.4,2,0,-1,-1.3213125648948114,0.5492812158345818
S1172,John,Williams,student172@university.com,Male,18,Mathematics,79.84,78.71,76.41,63.79,91.15,7.7,77.18,73.1315,C,22.8,Yes,No,PhD,Low,1,6.2,0,1,-1,0.2635563826877026,0.9644988688491647
S1173,Maria,Smith,student173@university.com,Male,23,Mathematics,56.14,74.67,79.42,82.32,87.11,79.0,65.73,75.7835,C,9.1,No,No,High School,Medium,8,8.3,0,0,-1,0.8476616627979202,-1.3742157115390288
S1174,Liam,Davis,student174@university.com,Female,23,Business,98.16,46.83,74.69,60.21,85.22,58.5,93.94,74.35749999999999,C,20.0,No,No,High School,Medium,4,6.7,1,1,-1,0.5173244804276634,-0.3419782789731341
S1175,Emma,Brown,student175@university.com,Male,23,CS,56.14,68.62,99.28,84.7,53.37,48.9,84.88,81.064,B,14.9,Yes,No,Master's,High,9,6.4,1,1,-1,1.892216444467373,0.1030437472737225
S1176,John,Williams,student176@university.com,Male,18,Mathematics,62.74,61.37,81.47,50.16,52.16,67.30000000000001,61.18,64.03200000000001,D,17.7,No,Yes,,Medium,2,5.0,2,3,-1,-1.5166268853550233,0.6002398791558786
S1177,John,Jones,student177@university.com,Female,19,Mathematics,90.68,69.46,95.89,77.44,84.77,50.5,51.69,72.5165,C,19.2,No,No,PhD,Low,2,8.8,0,0,-1,0.16411892038115317,0.5057579498072301
S1178,Ali,Smith,student178@university.com,Female,24,Engineering,80.93,95.31,47.08,70.05,97.24,64.80000000000001,64.59,68.915,D,6.5,No,Yes,Bachelor's,Medium,6,8.5,2,0,-1,-0.5960568561978065,-0.6209277088058638
S1179,John,Johnson,student179@university.com,Female,24,Business,91.91,68.83,43.68,65.16,88.69,86.7,51.91,59.7955,F,28.1,Yes,No,Master's,High,2,8.1,2,3,-1,-2.388365154375319,0.15232831531813598
S1180,Ahmed,Johnson,student180@university.com,Male,18,Mathematics,75.79,40.84,58.66,75.79,91.57,61.4,57.07,61.50750000000001,D,24.7,No,No,Bachelor's,High,2,5.6,2,3,-1,-1.920132527455709,-1.1849050277785522
S1181,Omar,Jones,student181@university.com,Female,24,CS,68.85,66.33,48.2,82.27,77.25,66.0,81.81,69.90799999999999,D,16.1,No,No,,High,6,6.8,3,2,-1,-0.31589392034127806,-1.0489242401219918
S1182,Emma,Smith,student182@university.com,Female,20,Engineering,96.09,89.24,71.55,98.27,65.23,61.4,87.25,81.782,B,18.7,Yes,No,High School,Medium,6,5.9,1,1,-1,1.9412816609698638,0.7474662581907155
S1183,John,Brown,student183@university.com,Male,24,Business,51.81,86.8,71.14,91.65,83.89,53.1,73.4,77.6165,C,5.8,No,Yes,High School,Low,8,6.0,1,1,-1,1.2171351655059661,-1.2202386386207627
S1184,Ali,Williams,student184@university.com,Male,22,CS,92.81,70.8,74.5,85.86,85.6,17.2,80.01,75.547,C,17.4,No,Yes,,Low,10,4.4,1,0,-1,0.78070797062552,0.211933174340184
S1185,Ahmed,Smith,student185@university.com,Female,18,Mathematics,61.54,54.99,84.71,73.95,83.77,33.6,57.79,67.9125,D,15.7,Yes,No,PhD,Low,1,4.7,0,0,-1,-0.6557077838071477,-0.6774860721284276
S1186,Sara,Johnson,student186@university.com,Female,24,Business,92.44,67.91,98.28,69.61,97.34,69.3,65.84,78.149,C,14.4,No,No,Master's,High,1,8.8,0,0,-1,1.2523579884399607,-0.254112858547991
S1187,Omar,Jones,student187@university.com,Male,18,Business,56.96,73.82,92.7,51.63,68.36,42.5,85.64,76.6455,C,25.4,No,Yes,High School,High,7,7.1,1,2,-1,0.9403730534782633,1.1439325840704986
S1188,Omar,Jones,student188@university.com,Male,19,CS,79.01,99.99,47.1,67.95,51.98,40.6,68.24,64.666,D,9.5,Yes,No,,High,9,4.0,2,2,-1,-1.4530560422947523,1.204226421401797
S1189,Emma,Williams,student189@university.com,Female,20,Business,94.41,78.65,60.31,92.42,95.42,75.9,67.44,74.307,C,9.4,No,No,Master's,Low,7,8.0,0,0,-1,0.5154859575555938,-1.0945523983460854
S1190,Omar,Jones,student190@university.com,Female,18,CS,73.68,81.66,55.35,69.2,58.02,0.6,59.7,60.2085,D,18.0,No,No,Master's,High,4,4.4,2,3,-1,-2.2570471627020896,1.383150066349344
S1191,John,Jones,student191@university.com,Male,22,Mathematics,87.33,69.49,50.61,73.08,84.87,67.9,79.74,69.842,D,22.2,Yes,Yes,,High,9,7.5,3,1,-1,-0.38790241184307506,-0.21164641783941812
S1192,Ali,Smith,student192@university.com,Female,24,Engineering,90.23,61.27,72.68,63.59,93.66,48.9,90.48,75.854,C,5.6,Yes,Yes,High School,Medium,6,7.1,1,2,-1,0.8240682384893525,-1.0875615385047515
S1193,Omar,Brown,student193@university.com,Male,22,CS,86.82,88.78,73.2,63.71,65.51,37.7,73.47,71.65050000000001,C,18.6,Yes,Yes,PhD,High,10,4.3,0,0,-1,-0.08199379570150782,1.5632550073620306
S1194,Omar,Williams,student194@university.com,Female,24,Engineering,96.27,69.7,53.63,53.09,91.52,34.1,55.78,59.417,F,12.5,Yes,No,High School,High,1,6.7,2,0,-1,-2.443342663191388,0.1369575110455173
S1195,Sara,Smith,student195@university.com,Male,18,Business,72.34,99.68,82.71,80.69,66.6,17.3,91.92,82.834,B,23.9,Yes,Yes,High School,Low,6,4.2,1,1,-1,2.1382946564874565,1.8192531013527165
S1196,Sara,Brown,student196@university.com,Male,23,CS,58.66,67.43,83.97,72.4,89.71,33.4,53.57,68.679,D,16.7,Yes,No,High School,Low,10,4.3,0,0,-1,-0.5324804305922863,-0.37030475860432915
S1197,Maria,Smith,student197@university.com,Female,24,Mathematics,52.39,44.08,41.26,80.3,53.49,39.1,73.59,58.353,F,25.9,Yes,Yes,High School,Medium,6,4.3,2,3,-1,-2.514240179016394,-0.5886477584187229
S1198,Ahmed,Davis,student198@university.com,Female,23,CS,62.32,80.95,63.75,77.34,82.76,43.7,63.05,69.057,D,14.9,Yes,Yes,Bachelor's,Low,1,5.3,0,2,-1,-0.49664180937132507,-0.2721270529539658
S1199,John,Smith,student199@university.com,Male,20,CS,57.16,42.8,93.41,89.94,83.86,67.2,96.82,84.0555,B,25.7,No,No,,Low,8,8.0,1,1,-1,2.534540966684723,-1.375148119198363
S1200,Omar,Jones,student200@university.com,Female,22,CS,77.9,55.03,71.22,87.55,74.57,45.4,86.88,74.983,C,22.9,Yes,No,PhD,High,5,5.8,3,3,-1,0.7041009688069159,-0.39482301302088085
S1201,Liam,Brown,student201@university.com,Female,23,Engineering,59.25,61.22,60.86,88.57,84.35,79.6,78.32,73.5945,C,25.7,Yes,Yes,PhD,Medium,4,7.2,3,2,-1,0.4293867430294792,-1.1170799809225664
S1202,Omar,Williams,student202@university.com,Female,22,Engineering,51.95,84.37,55.22,74.96,96.16,64.0,83.39,75.5375,C,25.3,No,Yes,Bachelor's,High,10,4.6,3,2,-1,0.7496360721487297,-0.5041970350617759
S1203,Ali,Williams,student203@university.com,Male,24,Business,51.8,69.65,54.6,67.69,86.69,19.0,76.64,66.86200000000001,D,17.2,Yes,Yes,PhD,High,1,8.7,3,3,-1,-0.8954984868974611,-0.579036901754049
S1204,Maria,Brown,student204@university.com,Female,24,Business,91.58,41.72,45.99,96.67,98.06,27.7,57.38,60.661,D,14.2,Yes,Yes,Bachelor's,Medium,5,6.5,2,3,-1,-2.034627091953266,-1.8617271652430343
S1205,Ahmed,Jones,student205@university.com,Female,20,Business,79.57,77.01,89.03,52.71,72.43,7.9,85.45,74.9885,C,24.1,Yes,No,Bachelor's,Low,1,4.1,1,1,-1,0.5988289913813875,1.8149928977951018
S1206,Liam,Johnson,student206@university.com,Male,24,Business,67.9,64.69,45.2,57.63,76.41,94.6,74.63,64.408,D,14.0,Yes,No,PhD,Medium,3,6.7,2,2,-1,-1.4487699029088512,-1.0426992408131632
S1207,Maria,Smith,student207@university.com,Female,20,CS,94.71,95.31,57.54,70.98,63.19,88.69999999999999,81.72,74.5985,C,7.2,No,Yes,PhD,High,10,4.9,3,1,-1,0.4675396864770845,0.387911085002788
S1208,Emma,Jones,student208@university.com,Female,23,Engineering,53.51,69.97,42.74,80.7,99.28,8.5,52.26,59.31649999999999,F,26.5,Yes,Yes,High School,Medium,1,5.0,2,3,-1,-2.3488031048166724,-0.45472211112284777
S1209,Ahmed,Davis,student209@university.com,Male,24,Engineering,99.02,82.54,86.88,50.41,52.76,57.400000000000006,57.1,66.93849999999999,D,14.9,Yes,No,Bachelor's,Low,10,7.0,0,0,-1,-1.0403413911459685,2.04518981366745
S1210,Omar,Brown,student210@university.com,Male,18,Engineering,80.81,53.13,42.36,85.97,67.93,96.0,79.47,66.889,D,8.3,Yes,Yes,Master's,Medium,3,5.1,3,0,-1,-0.8943005317537935,-1.916856140836742
S1211,Omar,Smith,student211@university.com,Female,21,Engineering,59.17,85.66,58.5,77.94,64.88,74.7,72.97,71.279,C,21.2,Yes,Yes,,High,2,5.1,3,2,-1,-0.1030957232180936,0.23199129305307545
S1212,Ahmed,Williams,student212@university.com,Female,19,Business,83.95,83.26,74.4,74.24,69.33,49.2,61.34,70.02000000000001,C,27.2,No,No,High School,High,4,6.7,0,0,-1,-0.37671403690716765,1.4984819942378413
S1213,Omar,Johnson,student213@university.com,Male,21,CS,88.17,94.24,64.57,71.17,95.89,24.1,62.04,70.35999999999999,C,26.5,Yes,Yes,Bachelor's,High,7,5.2,0,1,-1,-0.3242220624146443,1.3780516575611295
S1214,John,Davis,student214@university.com,Male,21,Engineering,71.47,42.03,56.94,75.97,68.4,27.9,81.58,64.644,D,18.9,No,Yes,High School,High,1,4.6,2,3,-1,-1.2913234582368054,-0.7647806642072921
S1215,Ahmed,Williams,student215@university.com,Female,22,Mathematics,93.08,66.85,56.51,58.09,95.85,73.60000000000001,52.95,62.0185,D,7.2,Yes,No,High School,Low,7,6.0,2,3,-1,-1.9227482283140722,-0.9269778115500485
S1216,Maria,Brown,student216@university.com,Female,20,CS,57.54,80.75,87.87,55.44,71.17,78.1,71.71,74.93100000000001,C,22.4,No,No,,Medium,6,4.3,0,0,-1,0.5836838037292366,0.7046487793518454
S1217,Ahmed,Smith,student217@university.com,Female,22,Mathematics,63.94,45.71,98.44,64.48,92.74,52.9,76.16,75.9055,C,20.2,Yes,No,PhD,Medium,4,8.5,0,1,-1,0.8943442422204608,-0.8818888492503963
S1218,Liam,Brown,student218@university.com,Male,23,CS,54.67,64.64,60.88,85.48,76.09,12.1,65.41,65.57499999999999,D,10.3,Yes,No,PhD,Medium,9,6.3,2,0,-1,-1.0917951701319624,-0.942500437205895
S1219,Omar,Smith,student219@university.com,Female,19,CS,60.54,96.53,42.35,79.41,65.57,93.4,91.03,75.5145,C,27.5,No,No,,Low,7,4.1,3,2,-1,0.6768494678989619,0.4504942529276216
S1220,John,Jones,student220@university.com,Male,23,CS,61.94,66.16,42.19,74.01,72.47,84.5,52.84,58.897000000000006,F,7.2,Yes,No,High School,Medium,10,5.1,2,3,-1,-2.4721787865979605,-1.5299169617394974
S1221,John,Johnson,student221@university.com,Male,18,Mathematics,95.88,99.12,85.55,78.58,71.22,14.1,93.29,83.8565,B,14.3,Yes,No,Bachelor's,Medium,10,8.8,1,1,-1,2.318679315812055,1.6640527882934546
S1222,Emma,Jones,student222@university.com,Male,19,Engineering,53.91,43.41,73.14,77.96,63.0,5.699999999999999,86.16,68.92349999999999,D,7.4,No,Yes,PhD,Low,5,6.5,3,2,-1,-0.39990553271837054,-1.2503845734477148
S1223,Maria,Jones,student223@university.com,Female,22,Engineering,71.37,83.07,87.02,65.35,64.48,53.6,72.31,74.839,C,27.8,Yes,No,Master's,High,2,5.8,0,0,-1,0.5618164701418181,1.6241144421087985
S1224,Sara,Brown,student224@university.com,Female,24,Mathematics,76.62,74.86,81.85,54.87,59.32,28.4,96.22,76.14,C,5.9,Yes,No,Bachelor's,High,1,5.6,1,1,-1,0.8447991611038779,0.5277874344600302
S1225,Sara,Johnson,student225@university.com,Female,24,Engineering,94.93,70.03,94.45,94.84,66.8,28.3,85.11,81.971,B,15.6,Yes,No,High School,Low,2,6.1,1,1,-1,2.0452068105222767,0.5591629678482944
S1226,Ahmed,Smith,student226@university.com,Male,22,Business,99.88,98.25,93.15,80.0,81.22,8.7,96.55,87.547,B,26.5,No,No,Master's,Low,9,5.1,1,1,-1,3.0303555765224828,2.2810638097853113
S1227,Emma,Smith,student227@university.com,Female,23,Engineering,87.67,47.78,87.3,84.89,69.33,95.3,73.63,75.51249999999999,C,11.3,No,No,Bachelor's,High,2,7.7,0,2,-1,0.7979999512403279,-1.199073805852267
S1228,Ali,Davis,student228@university.com,Male,22,Business,98.54,93.76,68.51,73.2,85.62,83.0,72.65,76.67850000000001,C,7.6,Yes,No,,Low,5,6.5,1,1,-1,0.8928959534421036,0.026012786600422107
S1229,Ahmed,Williams,student229@university.com,Male,22,Business,89.36,81.47,58.49,87.82,99.35,11.4,76.54,73.483,C,8.2,No,Yes,Master's,Medium,8,7.8,3,0,-1,0.381107221261119,-0.5869919398755128
S1230,Emma,Davis,student230@university.com,Male,21,Business,98.16,55.54,70.42,79.22,68.86,87.69999999999999,53.27,65.071,D,15.1,No,No,High School,Medium,8,5.3,2,0,-1,-1.2917625031766287,-0.37469733641510905
